Method,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Irrig,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_end
TPR,1989,120,1989-06-01,madVp,50.0,705.35,769.99,769.99,423.49,346.5,452.11,3.78,483.44,956.06,1242.88,13,73.54,220.54
TPR,1989,120,1989-06-15,madDs,0.75,664.12,716.29,716.11,376.68,339.43,373.09,3.14,489.67,686.77,892.8,7,98.11,87.34
TPR,1989,120,1989-06-01,madVp,10.0,705.35,769.99,769.99,423.49,346.5,452.11,3.78,483.44,886.06,1151.88,12,73.84,150.54
TPR,1989,120,1989-07-01,madVp,50.0,627.24,674.34,674.34,332.55,341.79,447.87,3.74,476.61,739.8,961.73,10,73.98,94.49
TPR,1989,120,1989-07-01,madDs,0.75,627.24,671.56,667.43,329.77,337.65,328.22,2.81,476.61,564.73,734.15,6,94.12,45.69
TPR,1989,120,1989-07-01,madDs,0.47,627.24,673.7,672.97,331.91,341.06,372.78,3.15,476.61,626.01,813.82,7,89.43,56.87
TPR,1989,120,1989-07-01,madVp,10.0,627.24,674.01,673.59,332.22,341.37,414.21,3.48,476.61,670.26,871.34,9,74.47,59.07
TPR,1989,120,1989-07-15,madDs,0.75,593.94,638.03,637.89,298.21,339.68,357.66,3.02,444.86,613.08,797.01,6,102.18,62.41
TPR,1989,120,1989-07-15,madVp,10.0,593.94,638.03,638.03,298.21,339.82,424.45,3.54,444.86,684.08,889.3,9,76.01,66.49
TPR,1989,120,1989-07-15,madDs,0.47,593.94,638.03,638.03,298.21,339.82,377.06,3.17,444.86,655.61,852.3,7,93.66,85.49
TPR,1989,120,1989-07-15,madVp,50.0,593.94,638.03,638.03,298.21,339.82,455.02,3.78,444.86,754.08,980.3,10,75.41,109.04
TPR,1989,135,1989-06-01,madVp,50.0,781.61,846.79,846.79,460.45,386.34,499.22,3.71,490.6,956.06,1242.88,13,73.54,103.78
TPR,1989,135,1989-06-01,madDs,0.47,781.61,845.93,844.59,459.59,385.0,408.94,3.08,490.6,821.08,1067.41,9,91.23,58.15
TPR,1989,135,1989-06-01,madVp,10.0,781.61,846.79,846.71,460.45,386.25,465.33,3.48,490.6,886.06,1151.88,12,73.84,64.63
TPR,1989,135,1989-06-01,madDs,0.75,781.61,846.79,846.64,460.45,386.18,369.49,2.81,490.6,792.57,1030.34,8,99.07,67.06
TPR,1989,135,1989-06-15,madVp,50.0,737.97,797.13,797.13,409.54,387.59,491.18,3.64,489.67,886.31,1152.2,12,73.86,87.79
TPR,1989,135,1989-06-15,madDs,0.47,737.97,794.69,791.19,407.09,384.1,383.26,2.88,489.67,731.92,951.49,8,91.49,47.13
TPR,1989,135,1989-06-15,madVp,10.0,737.97,797.13,797.13,409.54,387.59,491.18,3.64,489.67,886.31,1152.2,12,73.86,87.79
TPR,1989,135,1989-06-15,madDs,0.75,737.97,797.13,796.97,409.54,387.43,401.47,3.01,489.67,788.42,1024.94,8,98.55,79.7
TPR,1989,135,1989-07-01,madVp,50.0,690.5,745.97,745.97,364.47,381.5,500.19,3.71,476.74,879.8,1143.73,12,73.32,113.52
TPR,1989,135,1989-07-01,madVp,10.0,690.5,745.97,745.97,364.47,381.5,470.92,3.51,476.74,810.26,1053.34,11,73.66,70.13
TPR,1989,135,1989-07-01,madDs,0.47,690.5,743.72,741.21,362.22,378.99,401.48,3.02,476.74,715.78,930.51,8,89.47,49.83
TPR,1989,135,1989-07-01,madDs,0.75,690.5,743.72,741.23,362.22,379.01,356.89,2.71,476.74,671.27,872.66,7,95.9,49.89
TPR,1989,135,1989-07-15,madVp,10.0,645.17,702.56,702.56,330.65,371.91,481.6,3.57,447.23,824.08,1071.3,11,74.92,87.26
TPR,1989,135,1989-07-15,madVp,50.0,645.17,702.56,702.56,330.65,371.91,502.13,3.71,447.23,894.08,1162.3,12,74.51,139.76
TPR,1989,135,1989-07-15,madDs,0.75,645.17,702.56,702.55,330.65,371.9,389.24,2.93,447.23,717.59,932.86,7,102.51,73.05
TPR,1989,135,1989-07-15,madDs,0.47,645.17,702.56,702.56,330.65,371.91,406.28,3.04,447.23,748.02,972.42,8,93.5,86.5
TPR,1989,145,1989-06-01,madVp,50.0,828.86,897.21,897.21,478.31,418.9,524.83,3.66,490.6,1026.06,1333.88,14,73.29,95.1
TPR,1989,145,1989-06-01,madDs,0.75,828.86,897.21,897.12,478.31,418.81,401.53,2.85,490.6,890.45,1157.58,9,98.94,82.47
TPR,1989,145,1989-06-01,madVp,10.0,828.86,896.9,896.51,478.0,418.5,490.86,3.44,490.6,956.06,1242.88,13,73.54,59.29
TPR,1989,145,1989-06-01,madDs,0.47,828.86,897.21,897.21,478.31,418.9,441.05,3.11,490.6,915.49,1190.13,10,91.55,67.84
TPR,1989,145,1989-06-15,madVp,50.0,774.22,839.01,839.01,426.04,412.98,519.37,3.61,489.8,956.31,1243.2,13,73.56,87.86
TPR,1989,145,1989-06-15,madVp,10.0,774.22,839.01,839.01,426.04,412.98,519.37,3.61,489.8,956.31,1243.2,13,73.56,87.86
TPR,1989,145,1989-06-15,madDs,0.47,774.22,839.01,839.0,426.04,412.96,411.91,2.9,489.8,826.04,1073.85,9,91.78,64.94
TPR,1989,145,1989-06-15,madDs,0.75,774.22,836.58,833.43,423.61,409.83,397.49,2.8,489.8,789.75,1026.68,8,98.72,48.64
TPR,1989,145,1989-07-01,madDs,0.47,725.82,784.81,784.79,380.9,403.89,433.76,3.06,477.17,806.88,1048.94,9,89.65,65.51
TPR,1989,145,1989-07-01,madVp,50.0,725.82,784.81,784.81,380.9,403.91,528.46,3.68,477.17,949.8,1234.73,13,73.06,116.84
TPR,1989,145,1989-07-01,madDs,0.75,725.82,784.81,784.81,380.9,403.91,391.81,2.78,477.17,775.02,1007.53,8,96.88,75.6
TPR,1989,145,1989-07-01,madVp,10.0,725.82,784.81,784.81,380.9,403.91,499.26,3.49,477.17,880.26,1144.34,12,73.35,73.38
TPR,1989,145,1989-07-15,madVp,50.0,670.35,732.7,732.7,346.78,385.92,530.4,3.68,447.23,964.08,1253.3,13,74.16,151.35
TPR,1989,145,1989-07-15,madVp,10.0,670.35,732.7,732.7,346.78,385.92,518.9,3.61,447.23,894.08,1162.3,12,74.51,89.85
TPR,1989,145,1989-07-15,madDs,0.75,670.35,731.04,728.74,345.12,383.62,386.01,2.73,447.23,718.32,933.82,7,102.62,50.81
TPR,1989,145,1989-07-15,madDs,0.47,670.35,732.7,732.54,346.78,385.76,402.26,2.84,447.23,749.68,974.58,8,93.71,62.12
TPR,1990,120,1990-06-01,madVp,10.0,702.17,761.12,761.12,430.49,330.63,441.08,3.7,477.48,813.88,1058.05,11,73.99,89.3
TPR,1990,120,1990-06-01,madVp,50.0,702.17,761.12,761.12,430.49,330.63,449.72,3.76,477.48,883.88,1149.05,12,73.66,153.66
TPR,1990,120,1990-06-01,madDs,0.47,702.17,761.12,761.12,430.49,330.63,373.07,3.17,477.48,739.59,961.46,8,92.45,82.94
TPR,1990,120,1990-06-01,madDs,0.75,702.17,761.12,761.12,430.49,330.63,389.67,3.29,477.48,777.61,1010.89,8,97.2,107.43
TPR,1990,120,1990-06-15,madVp,50.0,618.71,659.67,659.67,346.14,313.52,452.02,3.78,484.62,741.97,964.56,10,74.2,118.05
TPR,1990,120,1990-06-15,madDs,0.75,618.71,657.6,655.15,344.08,311.07,343.17,2.93,484.62,571.06,742.38,6,95.18,57.36
TPR,1990,120,1990-06-15,madVp,10.0,618.71,659.67,659.67,346.14,313.52,421.67,3.54,484.62,671.97,873.56,9,74.66,75.27
TPR,1990,120,1990-06-15,madDs,0.47,618.71,659.67,659.67,346.14,313.52,367.75,3.12,484.62,623.72,810.84,7,89.1,80.95
TPR,1990,120,1990-07-01,madDs,0.47,560.43,594.95,590.65,283.38,307.27,361.9,3.05,470.97,526.76,684.78,6,87.79,45.18
TPR,1990,120,1990-07-01,madVp,50.0,560.43,597.97,597.97,286.4,311.57,447.61,3.72,470.97,665.44,865.07,9,73.94,91.01
TPR,1990,120,1990-07-01,madVp,10.0,560.43,597.97,597.97,286.4,311.57,447.61,3.72,470.97,665.44,865.07,9,73.94,91.01
TPR,1990,120,1990-07-01,madDs,0.75,560.43,593.51,584.82,281.94,302.88,307.32,2.62,470.97,459.63,597.52,5,91.93,38.46
TPR,1990,120,1990-07-15,madVp,50.0,556.7,602.53,602.53,285.16,317.38,444.86,3.67,397.34,735.09,955.62,10,73.51,85.12
TPR,1990,120,1990-07-15,madDs,0.47,556.7,602.23,601.71,284.85,316.86,351.57,2.94,397.34,614.23,798.5,7,87.75,58.28
TPR,1990,120,1990-07-15,madVp,10.0,556.7,602.53,602.53,285.16,317.38,444.86,3.67,397.34,735.09,955.62,10,73.51,85.12
TPR,1990,120,1990-07-15,madDs,0.75,556.7,599.46,593.56,282.09,311.47,324.63,2.73,397.34,563.04,731.95,6,93.84,42.18
TPR,1990,135,1990-06-01,madVp,10.0,766.52,828.59,828.59,463.33,365.26,466.22,3.48,484.62,883.88,1149.05,12,73.66,73.72
TPR,1990,135,1990-06-01,madDs,0.75,766.52,826.88,824.1,461.62,362.48,382.44,2.9,484.62,776.99,1010.08,8,97.12,55.06
TPR,1990,135,1990-06-01,madVp,50.0,766.52,828.59,828.59,463.33,365.26,496.84,3.7,484.62,953.88,1240.05,13,73.38,116.21
TPR,1990,135,1990-06-01,madDs,0.47,766.52,828.59,828.59,463.33,365.26,398.84,3.01,484.62,820.25,1066.33,9,91.14,77.48
TPR,1990,135,1990-06-15,madVp,50.0,689.0,735.1,735.1,380.34,354.75,481.96,3.59,487.76,811.97,1055.56,11,73.82,82.75
TPR,1990,135,1990-06-15,madDs,0.47,689.0,735.1,735.1,380.34,354.75,400.36,3.02,487.76,719.7,935.61,8,89.96,72.03
TPR,1990,135,1990-06-15,madVp,10.0,689.0,735.1,735.1,380.34,354.75,481.96,3.59,487.76,811.97,1055.56,11,73.82,82.75
TPR,1990,135,1990-06-15,madDs,0.75,689.0,733.97,732.83,379.22,353.62,373.35,2.84,487.76,673.78,875.91,7,96.25,55.35
TPR,1990,135,1990-07-01,madVp,50.0,623.52,672.2,672.2,317.02,355.18,503.01,3.71,472.03,805.44,1047.07,11,73.22,105.41
TPR,1990,135,1990-07-01,madDs,0.75,623.52,672.2,672.2,317.02,355.18,370.19,2.79,472.03,658.83,856.48,7,94.12,88.61
TPR,1990,135,1990-07-01,madVp,10.0,623.52,672.2,672.19,317.02,355.17,469.85,3.48,472.03,735.44,956.07,10,73.54,65.45
TPR,1990,135,1990-07-01,madDs,0.47,623.52,672.2,672.2,317.02,355.18,426.41,3.18,472.03,715.0,929.5,8,89.38,88.56
TPR,1990,135,1990-07-15,madVp,50.0,606.49,660.17,660.17,315.45,344.72,506.05,3.71,403.25,875.09,1137.62,12,72.92,115.26
TPR,1990,135,1990-07-15,madVp,10.0,606.49,660.17,660.17,315.45,344.72,470.42,3.47,403.25,805.09,1046.62,11,73.19,77.79
TPR,1990,135,1990-07-15,madDs,0.47,606.49,660.17,660.17,315.45,344.72,381.59,2.84,403.25,706.21,918.07,8,88.28,67.71
TPR,1990,135,1990-07-15,madDs,0.75,606.49,659.67,658.72,314.95,343.77,354.23,2.65,403.25,666.79,866.82,7,95.26,57.09
TPR,1990,145,1990-06-01,madVp,50.0,811.1,873.18,873.18,481.35,391.83,525.1,3.67,487.76,1023.88,1331.05,14,73.13,116.5
TPR,1990,145,1990-06-01,madDs,0.47,811.1,873.18,873.18,481.35,391.83,435.98,3.08,487.76,916.58,1191.56,10,91.66,95.79
TPR,1990,145,1990-06-01,madDs,0.75,811.1,873.18,873.17,481.35,391.82,420.56,2.98,487.76,883.17,1148.13,9,98.13,77.24
TPR,1990,145,1990-06-01,madVp,10.0,811.1,873.18,873.18,481.35,391.83,496.47,3.48,487.76,953.88,1240.05,13,73.38,72.01
TPR,1990,145,1990-06-15,madVp,50.0,726.47,777.09,777.09,396.47,380.62,510.52,3.57,488.82,881.97,1146.56,12,73.5,83.26
TPR,1990,145,1990-06-15,madDs,0.47,726.47,777.09,777.09,396.47,380.62,434.56,3.07,488.82,814.49,1058.83,9,90.5,91.86
TPR,1990,145,1990-06-15,madVp,10.0,726.47,777.09,777.09,396.47,380.62,510.52,3.57,488.82,881.97,1146.56,12,73.5,83.26
TPR,1990,145,1990-06-15,madDs,0.75,726.47,777.09,777.06,396.47,380.59,405.37,2.88,488.82,772.12,1003.76,8,96.52,78.56
TPR,1990,145,1990-07-01,madVp,50.0,654.64,705.53,705.53,332.84,372.69,531.28,3.68,477.94,875.44,1138.07,12,72.95,119.72
TPR,1990,145,1990-07-01,madDs,0.75,654.64,705.53,705.47,332.84,372.63,366.49,2.6,477.94,660.79,859.02,7,94.4,66.78
TPR,1990,145,1990-07-01,madVp,10.0,654.64,705.53,705.53,332.84,372.69,498.95,3.47,477.94,805.44,1047.07,11,73.22,78.95
TPR,1990,145,1990-07-01,madDs,0.47,654.64,705.53,705.47,332.84,372.63,422.83,2.97,477.94,717.06,932.18,8,89.63,66.72
TPR,1990,145,1990-07-15,madDs,0.47,636.35,693.81,693.81,331.0,362.81,423.92,2.95,403.25,803.76,1044.89,9,89.31,89.41
TPR,1990,145,1990-07-15,madVp,50.0,636.35,693.81,693.81,331.0,362.81,534.32,3.68,403.25,945.09,1228.62,13,72.7,123.35
TPR,1990,145,1990-07-15,madVp,10.0,636.35,693.81,693.81,331.0,362.81,507.32,3.5,403.25,875.09,1137.62,12,72.92,77.24
TPR,1990,145,1990-07-15,madDs,0.75,636.35,693.81,693.81,331.0,362.81,399.27,2.79,403.25,765.59,995.26,8,95.7,75.78
TPR,1991,120,1991-06-01,madVp,50.0,760.72,827.27,827.27,458.38,368.89,453.7,3.78,358.8,1031.66,1341.16,14,73.69,112.64
TPR,1991,120,1991-06-01,madDs,0.47,760.72,827.27,827.27,458.38,368.89,379.7,3.2,358.8,928.94,1207.62,10,92.89,80.84
TPR,1991,120,1991-06-01,madDs,0.75,760.72,827.27,826.89,458.38,368.5,355.57,3.02,358.8,904.7,1176.11,9,100.52,81.11
TPR,1991,120,1991-06-01,madVp,10.0,760.72,827.27,827.27,458.38,368.89,452.73,3.77,358.8,1031.67,1341.18,14,73.69,113.62
TPR,1991,120,1991-06-15,madDs,0.47,716.53,770.21,767.42,402.87,364.55,352.25,2.98,358.8,809.63,1052.52,9,89.96,48.76
TPR,1991,120,1991-06-15,madVp,10.0,716.53,770.64,768.57,403.3,365.27,417.35,3.49,358.8,878.08,1141.5,12,73.17,50.96
TPR,1991,120,1991-06-15,madVp,50.0,716.53,772.55,772.55,405.21,367.34,446.07,3.72,358.8,948.08,1232.5,13,72.93,88.39
TPR,1991,120,1991-06-15,madDs,0.75,716.53,771.15,769.54,403.81,365.73,310.57,2.66,358.8,774.13,1006.36,8,96.77,52.81
TPR,1991,120,1991-07-01,madDs,0.47,683.96,737.18,737.18,365.5,371.69,355.9,3.03,270.27,905.19,1176.75,10,90.52,82.42
TPR,1991,120,1991-07-01,madDs,0.75,683.96,737.18,737.02,365.5,371.53,339.8,2.91,270.27,885.91,1151.68,9,98.43,79.4
TPR,1991,120,1991-07-01,madVp,10.0,683.96,737.18,737.15,365.5,371.65,419.03,3.52,270.27,953.82,1239.96,13,73.37,67.93
TPR,1991,120,1991-07-01,madVp,50.0,683.96,737.18,737.18,365.5,371.69,452.02,3.78,270.27,1022.19,1328.85,14,73.01,106.41
TPR,1991,120,1991-07-15,madVp,10.0,620.75,676.0,676.0,315.71,360.29,450.22,3.72,274.84,943.95,1227.13,13,72.61,92.77
TPR,1991,120,1991-07-15,madDs,0.47,620.75,676.0,675.56,315.71,359.84,336.37,2.83,274.84,796.79,1035.83,9,88.53,59.7
TPR,1991,120,1991-07-15,madVp,50.0,620.75,676.0,676.0,315.71,360.29,450.22,3.72,274.84,943.95,1227.13,13,72.61,92.77
TPR,1991,120,1991-07-15,madDs,0.75,620.75,676.0,675.49,315.71,359.78,310.85,2.63,274.84,771.37,1002.78,8,96.42,59.86
TPR,1991,135,1991-06-01,madDs,0.75,846.45,921.17,920.77,499.55,421.22,375.89,2.84,358.8,1008.96,1311.64,10,100.9,71.12
TPR,1991,135,1991-06-01,madVp,10.0,846.45,921.17,921.17,499.55,421.62,472.83,3.52,358.8,1101.67,1432.18,15,73.44,66.48
TPR,1991,135,1991-06-01,madDs,0.47,846.45,921.17,920.91,499.55,421.36,398.94,3.0,358.8,1021.19,1327.55,11,92.84,60.14
TPR,1991,135,1991-06-01,madVp,50.0,846.45,921.17,921.17,499.55,421.62,500.81,3.71,358.8,1171.66,1523.16,16,73.23,111.62
TPR,1991,135,1991-06-15,madDs,0.47,788.25,857.26,857.26,439.44,417.81,407.87,3.06,358.8,991.96,1289.55,11,90.18,85.73
TPR,1991,135,1991-06-15,madVp,50.0,788.25,857.26,857.26,439.44,417.81,496.38,3.68,358.8,1088.08,1414.5,15,72.54,93.51
TPR,1991,135,1991-06-15,madDs,0.75,788.25,855.37,853.36,437.56,415.81,333.76,2.54,358.8,880.03,1144.03,9,97.78,51.7
TPR,1991,135,1991-06-15,madVp,10.0,788.25,856.89,856.36,439.08,417.29,462.34,3.44,358.8,1018.08,1323.5,14,72.72,58.18
TPR,1991,135,1991-07-01,madDs,0.75,740.4,803.27,803.01,398.83,404.18,374.56,2.84,274.84,992.72,1290.54,10,99.27,90.15
TPR,1991,135,1991-07-01,madDs,0.47,740.4,803.27,803.27,398.83,404.44,386.2,2.93,274.84,998.01,1297.41,11,90.73,83.45
TPR,1991,135,1991-07-01,madVp,10.0,740.4,803.27,803.27,398.83,404.44,479.15,3.58,274.84,1093.82,1421.96,15,72.92,86.34
TPR,1991,135,1991-07-01,madVp,50.0,740.4,803.27,803.27,398.83,404.44,499.13,3.71,274.84,1162.19,1510.85,16,72.64,137.77
TPR,1991,135,1991-07-15,madVp,10.0,676.22,737.77,737.77,352.91,384.86,478.52,3.52,274.84,1013.95,1318.13,14,72.42,72.52
TPR,1991,135,1991-07-15,madVp,50.0,676.22,737.77,737.77,352.91,384.86,505.82,3.71,274.84,1083.95,1409.13,15,72.26,118.34
TPR,1991,135,1991-07-15,madDs,0.75,676.22,737.77,737.65,352.91,384.74,346.82,2.6,274.84,879.58,1143.45,9,97.73,69.97
TPR,1991,135,1991-07-15,madDs,0.47,676.22,737.19,736.52,352.33,384.18,371.18,2.77,274.84,890.18,1157.23,10,89.02,57.33
TPR,1991,145,1991-06-01,madDs,0.75,889.83,972.9,962.56,514.17,448.39,371.51,2.64,358.8,1011.43,1314.86,10,101.14,36.16
TPR,1991,145,1991-06-01,madVp,50.0,889.83,977.38,977.38,518.65,458.73,526.89,3.67,358.8,1241.66,1614.16,17,73.04,97.14
TPR,1991,145,1991-06-01,madDs,0.47,889.83,977.38,977.38,518.65,458.73,424.74,2.99,358.8,1114.89,1449.35,12,92.91,71.6
TPR,1991,145,1991-06-01,madVp,10.0,889.83,977.38,976.98,518.65,458.32,494.58,3.45,358.8,1171.67,1523.18,16,73.23,58.91
TPR,1991,145,1991-06-15,madDs,0.47,826.58,900.74,900.16,456.3,443.86,403.63,2.85,365.95,995.64,1294.33,11,90.51,57.8
TPR,1991,145,1991-06-15,madVp,50.0,826.58,901.03,901.03,456.59,444.44,527.41,3.66,365.95,1158.08,1505.5,16,72.38,96.16
TPR,1991,145,1991-06-15,madVp,10.0,826.58,901.03,901.03,456.59,444.44,527.41,3.66,365.95,1158.08,1505.5,16,72.38,96.16
TPR,1991,145,1991-06-15,madDs,0.75,826.58,901.03,900.96,456.59,444.37,370.67,2.63,365.95,985.5,1281.15,10,98.55,79.87
TPR,1991,145,1991-07-01,madDs,0.47,773.75,841.11,841.11,417.31,423.8,423.05,2.99,274.84,1086.34,1412.25,12,90.53,97.95
TPR,1991,145,1991-07-01,madVp,10.0,773.75,841.11,841.11,417.31,423.8,510.9,3.57,274.84,1163.82,1512.96,16,72.74,86.75
TPR,1991,145,1991-07-01,madVp,50.0,773.75,841.11,841.11,417.31,423.8,527.4,3.68,274.84,1232.19,1601.85,17,72.48,141.67
TPR,1991,145,1991-07-01,madDs,0.75,773.75,841.11,840.49,417.31,423.18,368.85,2.64,274.84,994.48,1292.83,10,99.45,59.99
TPR,1991,145,1991-07-15,madDs,0.47,709.89,771.12,771.12,372.0,399.13,405.42,2.83,274.84,981.76,1276.29,11,89.25,80.11
TPR,1991,145,1991-07-15,madVp,10.0,709.89,771.12,771.12,372.0,399.13,510.15,3.52,274.84,1083.95,1409.13,15,72.26,77.56
TPR,1991,145,1991-07-15,madVp,50.0,709.89,771.12,771.12,372.0,399.13,534.09,3.68,274.84,1153.95,1500.13,16,72.12,126.72
TPR,1991,145,1991-07-15,madDs,0.75,709.89,768.03,763.73,368.9,394.83,345.72,2.44,274.84,880.37,1144.49,9,97.82,45.76
TPR,1992,120,1992-06-01,madVp,10.0,712.53,783.85,783.84,445.47,338.37,426.71,3.57,314.65,960.54,1248.7,13,73.89,64.65
TPR,1992,120,1992-06-01,madVp,50.0,712.53,783.85,783.85,445.47,338.38,453.61,3.78,314.65,1028.58,1337.15,14,73.47,108.92
TPR,1992,120,1992-06-01,madDs,0.75,712.53,783.85,783.85,445.47,338.38,327.58,2.8,314.65,887.26,1153.44,9,98.58,90.69
TPR,1992,120,1992-06-01,madDs,0.47,712.53,783.85,783.85,445.47,338.38,368.62,3.12,314.65,919.28,1195.06,10,91.93,81.53
TPR,1992,120,1992-06-15,madVp,50.0,651.66,708.06,708.06,375.84,332.23,452.82,3.78,323.01,953.6,1239.68,13,73.35,118.87
TPR,1992,120,1992-06-15,madVp,10.0,651.66,708.06,708.06,375.84,332.23,423.27,3.55,323.01,883.6,1148.68,12,73.63,75.32
TPR,1992,120,1992-06-15,madDs,0.75,651.66,708.06,708.03,375.84,332.19,312.56,2.69,323.01,775.0,1007.5,8,96.88,77.47
TPR,1992,120,1992-06-15,madDs,0.47,651.66,708.06,708.06,375.84,332.23,345.95,2.95,323.01,808.36,1050.87,9,89.82,77.4
TPR,1992,120,1992-07-01,madDs,0.47,593.51,631.98,628.05,301.83,326.22,320.79,2.75,323.15,671.74,873.27,7,95.96,46.06
TPR,1992,120,1992-07-01,madDs,0.75,593.51,634.63,634.63,304.49,330.15,325.03,2.78,323.15,717.14,932.28,7,102.45,80.68
TPR,1992,120,1992-07-01,madVp,10.0,593.51,634.63,634.63,304.49,330.15,434.03,3.63,323.15,828.77,1077.4,11,75.34,83.33
TPR,1992,120,1992-07-01,madVp,50.0,593.51,634.63,634.63,304.49,330.15,434.03,3.63,323.15,828.77,1077.4,11,75.34,83.33
TPR,1992,120,1992-07-15,madVp,10.0,564.02,611.03,610.92,278.37,332.55,420.17,3.5,289.89,803.94,1045.12,11,73.09,62.76
TPR,1992,120,1992-07-15,madDs,0.47,564.02,611.03,610.96,278.37,332.59,329.9,2.79,289.89,714.55,928.92,8,89.32,63.6
TPR,1992,120,1992-07-15,madVp,50.0,564.02,611.03,611.03,278.37,332.66,456.46,3.78,289.89,873.94,1136.12,12,72.83,99.49
TPR,1992,120,1992-07-15,madDs,0.75,564.02,608.43,604.25,275.77,328.48,300.84,2.57,289.89,660.74,858.97,7,94.39,45.54
TPR,1992,135,1992-06-01,madDs,0.47,784.46,858.81,858.81,477.56,381.25,397.8,3.0,323.01,1011.38,1314.79,11,91.94,77.83
TPR,1992,135,1992-06-01,madDs,0.75,784.46,855.52,848.05,474.27,373.78,321.4,2.46,323.01,888.49,1155.03,9,98.72,42.04
TPR,1992,135,1992-06-01,madVp,10.0,784.46,858.81,858.81,477.56,381.25,483.37,3.59,323.01,1100.54,1430.7,15,73.37,81.44
TPR,1992,135,1992-06-01,madVp,50.0,784.46,858.81,858.81,477.56,381.25,482.89,3.59,323.01,1098.58,1428.15,15,73.24,79.95
TPR,1992,135,1992-06-15,madVp,50.0,723.71,783.95,783.95,406.98,376.98,482.23,3.59,323.15,1023.6,1330.68,14,73.11,80.62
TPR,1992,135,1992-06-15,madDs,0.47,723.71,783.95,783.95,406.98,376.98,372.79,2.83,323.15,902.53,1173.29,10,90.25,68.96
TPR,1992,135,1992-06-15,madVp,10.0,723.71,783.95,783.95,406.98,376.98,482.23,3.59,323.15,1023.6,1330.68,14,73.11,80.62
TPR,1992,135,1992-06-15,madDs,0.75,723.71,783.95,783.95,406.98,376.98,341.24,2.61,323.15,875.47,1138.11,9,97.27,73.45
TPR,1992,135,1992-07-01,madDs,0.47,651.6,705.59,705.59,335.61,369.98,382.7,2.89,323.15,855.81,1112.56,9,95.09,90.84
TPR,1992,135,1992-07-01,madVp,50.0,651.6,705.59,705.59,335.61,369.98,492.47,3.66,323.15,968.77,1259.4,13,74.52,94.13
TPR,1992,135,1992-07-01,madVp,10.0,651.6,705.59,705.59,335.61,369.98,492.47,3.66,323.15,968.77,1259.4,13,74.52,94.13
TPR,1992,135,1992-07-01,madDs,0.75,651.6,705.59,705.59,335.61,369.98,353.48,2.69,323.15,823.61,1070.69,8,102.95,87.8
TPR,1992,135,1992-07-15,madVp,50.0,607.4,663.28,663.28,310.09,353.19,503.57,3.71,298.92,1013.94,1318.12,14,72.42,149.15
TPR,1992,135,1992-07-15,madVp,10.0,607.4,663.28,663.28,310.09,353.19,490.64,3.62,298.92,943.94,1227.12,13,72.61,89.07
TPR,1992,135,1992-07-15,madDs,0.75,607.4,663.28,663.22,310.09,353.13,332.78,2.52,298.92,764.71,994.12,8,95.59,67.64
TPR,1992,135,1992-07-15,madDs,0.47,607.4,663.28,663.28,310.09,353.19,362.36,2.73,298.92,808.69,1051.29,9,89.85,82.02
TPR,1992,145,1992-06-01,madDs,0.47,829.38,897.92,894.3,491.12,403.18,394.33,2.8,323.01,1012.33,1316.03,11,92.03,46.72
TPR,1992,145,1992-06-01,madVp,10.0,829.38,900.68,900.68,493.87,406.8,511.75,3.57,323.01,1170.54,1521.7,16,73.16,81.2
TPR,1992,145,1992-06-01,madVp,50.0,829.38,900.68,900.68,493.87,406.8,511.31,3.56,323.01,1168.58,1519.15,16,73.04,79.66
TPR,1992,145,1992-06-01,madDs,0.75,829.38,900.68,900.46,493.87,406.58,353.78,2.53,323.01,991.93,1289.51,10,99.19,60.71
TPR,1992,145,1992-06-15,madVp,50.0,759.34,824.51,824.51,423.62,400.89,510.49,3.56,323.15,1093.6,1421.68,15,72.91,81.82
TPR,1992,145,1992-06-15,madVp,10.0,759.34,824.51,824.51,423.62,400.89,510.49,3.56,323.15,1093.6,1421.68,15,72.91,81.82
TPR,1992,145,1992-06-15,madDs,0.47,759.34,824.51,824.51,423.62,400.89,405.33,2.87,323.15,995.2,1293.77,11,90.47,88.67
TPR,1992,145,1992-06-15,madDs,0.75,759.34,822.17,818.83,421.28,397.55,335.86,2.42,323.15,879.12,1142.86,9,97.68,47.59
TPR,1992,145,1992-07-01,madDs,0.47,677.06,735.86,735.86,350.37,385.49,378.68,2.69,332.18,857.64,1114.94,9,95.29,75.31
TPR,1992,145,1992-07-01,madVp,10.0,677.06,735.86,735.86,350.37,385.49,526.14,3.66,332.18,1038.77,1350.4,14,74.2,112.09
