ID,Crop_Type,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Runoff,Irrig,IrrLoss,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_ini,Veff_end,theta0
2793,Wheat,1990,125,1990-12-13,mad,0.5,481.114,398.797,398.129,55.482,342.647,0.0,0.001,74.732,0.0,324.532,0.0,421.892,5,64.906,0.0,53.596,0.199
2794,Rice,1991,145,1991-07-11,madDs,0.94,676.652,691.552,685.119,287.81,397.309,293.488,2.071,273.422,0.0,762.084,0.0,990.709,20,38.104,0.0,56.899,0.249
2794,Wheat,1991,125,1991-12-13,mad,0.5,488.873,400.207,398.579,40.906,357.674,3.604,0.0,63.68,0.0,251.626,0.0,327.113,4,62.906,0.0,0.0,0.154
2795,Rice,1992,145,1992-07-11,madDs,0.94,603.635,639.456,634.441,262.242,372.199,286.406,2.122,298.919,0.0,704.276,0.0,915.559,18,39.126,0.0,83.028,0.292
2795,Wheat,1992,125,1992-12-13,mad,0.5,519.804,437.402,436.511,45.592,390.919,29.297,0.001,92.146,0.0,323.301,0.0,420.291,5,64.66,0.0,1.63,0.155
2796,Rice,1993,145,1993-07-11,madDs,0.94,651.08,665.214,661.2,275.359,385.841,290.746,2.16,275.708,0.0,722.749,0.0,939.574,19,38.039,0.0,46.512,0.231
2796,Wheat,1993,125,1993-12-13,mad,0.5,531.706,448.461,447.672,39.74,407.932,0.0,0.0,57.011,0.0,332.012,0.0,431.616,5,66.402,0.0,0.0,0.154
2797,Rice,1994,145,1994-07-11,madDs,0.94,598.663,633.877,628.79,255.334,373.456,497.809,4.049,592.035,0.0,612.315,0.0,796.009,15,40.821,0.0,78.179,0.284
2797,Wheat,1994,125,1994-12-13,mad,0.5,473.953,367.413,366.466,43.168,323.298,15.555,0.0,91.797,0.0,254.917,0.0,331.392,4,63.729,0.0,18.67,0.169
2798,Rice,1995,145,1995-07-11,madDs,0.94,613.382,639.054,635.008,259.304,375.704,626.863,4.655,706.477,0.0,627.492,0.0,815.739,15,41.833,0.0,72.636,0.275
2798,Wheat,1995,125,1995-12-13,mad,0.5,510.584,387.396,386.482,35.753,350.729,11.305,0.0,136.552,0.0,177.451,0.0,230.686,3,59.15,0.0,0.0,0.154
2800,Rice,1997,145,1997-07-11,madDs,0.94,549.419,579.782,578.308,258.432,319.876,447.647,3.441,594.338,0.0,502.809,0.0,653.652,13,38.678,0.0,71.192,0.273
2800,Wheat,1997,125,1997-12-13,mad,0.5,459.732,355.442,355.123,28.316,326.807,17.629,0.001,65.934,0.0,250.207,0.0,325.269,4,62.552,0.0,0.0,0.154
2799,Rice,1996,145,1996-07-11,madDs,0.94,593.224,618.267,615.17,242.224,372.946,481.444,3.453,488.692,0.0,657.712,0.0,855.026,17,38.689,0.0,50.247,0.238
2799,Wheat,1996,125,1996-12-13,mad,0.5,496.019,388.264,387.469,34.082,353.387,6.294,0.0,68.436,0.0,324.768,0.0,422.199,5,64.954,0.0,52.474,0.198
2801,Rice,1998,145,1998-07-11,madDs,0.94,611.562,624.879,622.54,278.014,344.526,457.348,3.262,492.427,0.0,652.13,0.0,847.769,18,36.229,0.0,65.085,0.262
2801,Wheat,1998,125,1998-12-13,mad,0.5,517.079,403.937,403.456,42.325,361.132,0.0,0.0,43.467,0.0,327.579,0.0,425.853,5,65.516,0.0,20.271,0.171
2802,Rice,1999,145,1999-07-11,madDs,0.94,658.101,674.247,669.026,274.397,394.629,308.046,2.44,258.068,0.0,781.595,0.0,1016.074,20,39.08,0.0,63.349,0.259
2802,Wheat,1999,125,1999-12-13,mad,0.5,503.698,394.358,393.197,40.806,352.391,48.095,0.001,79.269,0.0,329.042,0.0,427.754,5,65.808,0.0,19.629,0.17
2803,Rice,2000,145,2000-07-11,madDs,0.94,642.645,660.907,656.544,272.225,384.318,239.814,1.893,214.887,0.0,745.129,0.0,968.667,19,39.217,0.0,64.136,0.261
2803,Wheat,2000,125,2000-12-13,mad,0.5,523.927,425.987,425.206,41.806,383.4,0.0,0.0,41.711,0.0,332.771,0.0,432.603,5,66.554,0.0,25.889,0.175
2804,Rice,2001,145,2001-07-11,madDs,0.94,656.554,673.589,669.016,281.092,387.924,289.783,2.24,237.694,0.0,781.914,0.0,1016.488,20,39.096,0.0,61.301,0.256
2804,Wheat,2001,125,2001-12-13,mad,0.5,495.865,378.954,378.356,30.883,347.473,16.848,0.001,69.973,0.0,250.659,0.0,325.857,4,62.665,0.0,0.0,0.154
2806,Rice,2003,145,2003-07-11,madDs,0.94,584.076,612.635,608.619,255.048,353.571,443.137,3.839,520.367,0.0,586.226,0.0,762.094,15,39.082,0.0,54.836,0.245
2806,Wheat,2003,125,2003-12-13,mad,0.5,536.674,433.227,431.582,37.768,393.814,8.767,0.001,54.925,0.0,330.952,0.0,430.237,5,66.19,0.0,0.0,0.154
2805,Rice,2002,145,2002-07-11,madDs,0.94,639.538,644.813,641.362,285.8,355.561,279.152,1.965,228.62,0.0,762.302,0.0,990.993,21,36.3,0.0,71.175,0.273
2805,Wheat,2002,125,2002-12-13,mad,0.5,484.304,358.781,358.061,30.357,327.704,0.0,0.0,78.307,0.0,250.126,0.0,325.164,4,62.532,0.0,23.362,0.173
2807,Rice,2004,145,2004-07-11,madDs,0.94,635.053,648.384,643.659,274.792,368.866,394.702,2.851,338.764,0.0,764.879,0.0,994.343,20,38.244,0.0,65.874,0.264
2807,Wheat,2004,125,2004-12-13,mad,0.5,489.222,347.483,346.768,30.723,316.045,0.0,0.0,92.074,0.0,176.595,0.0,229.573,3,58.865,0.0,0.0,0.154
2808,Rice,2005,145,2005-07-11,madDs,0.94,638.528,664.968,661.755,284.712,377.043,265.79,1.837,253.275,0.0,742.485,0.0,965.231,20,37.124,0.0,68.216,0.268
2808,Wheat,2005,125,2005-12-13,mad,0.5,532.343,422.543,421.825,40.311,381.514,0.0,0.0,43.719,0.0,323.934,0.0,421.114,5,64.787,0.0,0.0,0.154
2809,Rice,2006,145,2006-07-11,madDs,0.94,656.23,679.669,673.725,281.668,392.057,228.942,1.774,198.962,0.0,754.942,0.0,981.425,20,37.747,0.0,51.238,0.239
2809,Wheat,2006,125,2006-12-13,mad,0.5,525.408,382.927,382.149,31.779,350.37,10.313,0.0,116.363,0.0,240.883,0.0,313.148,4,60.221,0.0,17.999,0.169
2810,Rice,2007,145,2007-07-11,madDs,0.94,686.108,703.901,697.556,287.703,409.852,289.197,2.244,239.774,0.0,804.829,0.0,1046.278,21,38.325,0.0,58.415,0.251
2810,Wheat,2007,125,2007-12-13,mad,0.5,534.906,424.579,424.219,42.522,381.697,4.567,0.001,32.803,0.0,396.961,0.0,516.049,6,66.16,0.0,54.182,0.199
2811,Rice,2008,145,2008-07-11,madDs,0.94,613.597,633.5,628.831,260.364,368.467,410.357,3.019,444.194,0.0,647.852,0.0,842.207,17,38.109,0.0,53.345,0.243
2811,Wheat,2008,125,2008-12-13,mad,0.5,530.845,419.727,419.107,37.412,381.695,0.0,0.0,65.425,0.0,325.71,0.0,423.423,5,65.142,0.0,25.352,0.175
2812,Rice,2009,145,2009-07-11,madDs,0.94,645.194,665.711,659.663,276.813,382.85,291.56,2.025,245.42,0.0,765.48,0.0,995.124,20,38.274,0.0,60.184,0.254
2812,Wheat,2009,125,2009-12-13,mad,0.5,552.156,406.288,405.707,35.904,369.803,0.0,0.0,17.144,0.0,327.833,0.0,426.183,5,65.567,0.0,0.0,0.154
2813,Rice,2010,145,2010-07-11,madDs,0.94,564.095,582.989,580.476,240.508,339.968,535.158,4.084,574.866,0.0,591.844,0.0,769.397,16,36.99,0.0,51.644,0.24
2813,Wheat,2010,125,2010-12-13,mad,0.5,456.202,367.065,366.508,45.719,320.789,0.0,0.0,64.789,0.0,252.859,0.0,328.716,4,63.215,0.0,12.634,0.164
2815,Rice,2012,145,2012-07-11,madDs,0.94,582.247,609.814,606.788,260.926,345.862,320.745,2.318,427.72,0.0,552.979,0.0,718.872,15,36.865,0.0,53.643,0.243
2815,Wheat,2012,125,2012-12-13,mad,0.5,465.209,367.253,366.488,34.92,331.567,9.615,0.0,118.923,0.0,173.555,0.0,225.622,3,57.852,0.0,0.0,0.154
2816,Rice,2013,145,2013-07-11,madDs,0.94,590.284,604.798,602.743,254.706,348.037,419.805,3.352,425.259,0.0,654.787,0.0,851.222,17,38.517,0.0,58.098,0.251
2816,Wheat,2013,125,2013-12-13,mad,0.5,430.945,331.977,331.225,38.177,293.049,14.985,0.0,125.397,0.0,172.561,0.0,224.329,3,57.52,0.0,1.409,0.155
2814,Rice,2011,145,2011-07-11,madDs,0.94,610.402,637.429,633.228,259.911,373.317,382.571,2.66,433.571,0.0,635.382,0.0,825.996,16,39.711,0.0,53.701,0.243
2814,Wheat,2011,125,2011-12-13,mad,0.5,500.665,402.776,402.102,40.827,361.276,0.0,0.0,31.601,0.0,327.108,0.0,425.241,5,65.422,0.0,11.22,0.163
2817,Rice,2014,145,2014-07-11,madDs,0.94,673.34,683.464,676.934,278.204,398.73,192.713,1.335,151.85,0.0,767.606,0.0,997.887,20,38.38,0.0,50.514,0.238
2817,Wheat,2014,125,2014-12-13,mad,0.5,408.32,335.926,335.698,38.896,296.802,0.0,0.001,141.485,0.0,178.433,0.0,231.963,3,59.478,0.0,37.513,0.185
2818,Rice,2015,145,2015-07-11,madDs,0.94,630.918,668.598,663.812,282.961,380.851,251.61,2.14,209.303,0.0,772.779,0.0,1004.613,21,36.799,0.0,66.66,0.265
2818,Wheat,2015,125,2015-12-13,mad,0.5,521.603,390.333,389.751,33.02,356.731,0.0,0.0,18.223,0.0,322.843,0.0,419.696,5,64.569,0.0,3.499,0.157
2819,Rice,2016,145,2016-07-11,madDs,0.94,636.904,659.492,653.55,260.749,392.802,194.057,1.546,151.128,0.0,743.309,0.0,966.302,19,39.122,0.0,47.368,0.233
2819,Wheat,2016,125,2016-12-13,mad,0.5,566.264,430.115,429.278,41.833,387.445,28.834,0.0,73.201,0.0,329.99,0.0,428.988,5,65.998,0.0,0.0,0.154
2820,Rice,2017,145,2017-07-11,madDs,0.94,625.754,640.262,636.671,270.354,366.317,255.937,1.802,265.441,0.0,688.069,0.0,894.49,18,38.226,0.0,60.902,0.255
2820,Wheat,2017,125,2017-12-13,mad,0.5,539.8,419.683,419.297,32.62,386.677,0.0,0.0,0.0,0.0,392.808,0.0,510.65,6,65.468,0.0,27.964,0.177
2821,Rice,2018,145,2018-07-11,madDs,0.94,566.451,593.361,591.058,250.518,340.54,406.15,3.225,485.596,0.0,583.02,0.0,757.926,14,41.644,0.0,71.878,0.274
2821,Wheat,2018,125,2018-12-13,mad,0.5,465.27,342.294,341.732,31.278,310.454,13.977,0.0,78.093,0.0,252.548,0.0,328.312,4,63.137,0.0,34.565,0.183
2822,Rice,1988,145,1988-07-11,mad,0.06,597.56,600.099,571.69,230.377,341.313,524.805,4.107,728.502,0.0,408.397,0.0,530.916,44,9.282,0.0,40.864,0.222
2822,Wheat,1988,125,1988-12-13,mad,0.5,524.394,434.39,433.52,57.639,375.881,28.593,0.0,81.398,0.0,328.683,0.0,427.287,5,65.737,0.0,0.402,0.154
2823,Rice,1989,145,1989-07-11,mad,0.06,641.189,646.29,608.141,247.733,360.408,248.062,1.732,447.23,0.0,448.852,0.0,583.508,48,9.351,0.0,40.613,0.222
2823,Wheat,1989,125,1989-12-13,mad,0.5,491.8,398.85,397.778,39.032,358.746,30.43,0.001,90.23,0.0,320.679,0.0,416.883,5,64.136,0.0,35.418,0.183
2824,Rice,1990,145,1990-07-11,mad,0.06,615.296,611.775,586.037,241.259,344.777,152.924,1.264,403.248,0.0,378.496,0.0,492.044,42,9.012,0.0,43.203,0.226
2824,Wheat,1990,125,1990-12-13,mad,0.5,481.114,398.797,398.129,55.482,342.647,0.0,0.001,74.732,0.0,324.532,0.0,421.892,5,64.906,0.0,53.596,0.199
2826,Rice,1992,145,1992-07-11,mad,0.06,603.635,616.644,586.147,239.43,346.717,73.181,0.597,298.919,0.0,408.404,0.0,530.926,47,8.689,0.0,48.532,0.235
2826,Wheat,1992,125,1992-12-13,mad,0.5,519.804,437.402,436.511,45.592,390.919,29.297,0.001,92.146,0.0,323.301,0.0,420.291,5,64.66,0.0,1.63,0.155
2825,Rice,1991,145,1991-07-11,mad,0.06,676.652,717.944,670.846,314.202,356.644,140.15,0.987,273.422,0.0,576.655,0.0,749.651,54,10.679,0.0,39.081,0.219
2825,Wheat,1991,125,1991-12-13,mad,0.5,488.873,400.207,398.579,40.906,357.674,3.604,0.0,63.68,0.0,251.626,0.0,327.113,4,62.906,0.0,0.0,0.154
2827,Rice,1993,145,1993-07-11,mad,0.06,651.08,673.847,636.429,283.991,352.438,128.221,1.055,275.708,0.0,523.905,0.0,681.077,52,10.075,0.0,34.964,0.212
2827,Wheat,1993,125,1993-12-13,mad,0.5,531.706,448.461,447.672,39.74,407.932,0.0,0.0,57.011,0.0,332.012,0.0,431.616,5,66.402,0.0,0.0,0.154
2828,Rice,1994,145,1994-07-11,mad,0.06,598.663,600.837,568.566,222.294,346.272,349.685,2.99,592.035,0.0,365.819,0.0,475.564,42,8.71,0.0,39.938,0.22
2828,Wheat,1994,125,1994-12-13,mad,0.5,473.953,367.413,366.466,43.168,323.298,15.555,0.0,91.797,0.0,254.917,0.0,331.392,4,63.729,0.0,18.67,0.169
2829,Rice,1995,145,1995-07-11,mad,0.06,613.382,624.135,593.073,244.385,348.688,445.713,3.303,706.477,0.0,370.159,0.0,481.207,40,9.254,0.0,38.389,0.218
2829,Wheat,1995,125,1995-12-13,mad,0.5,510.584,387.396,386.482,35.753,350.729,11.305,0.0,136.552,0.0,177.451,0.0,230.686,3,59.15,0.0,0.0,0.154
2830,Rice,1996,145,1996-07-11,mad,0.06,593.224,609.262,580.853,233.219,347.633,271.176,1.961,488.692,0.0,400.332,0.0,520.432,44,9.098,0.0,37.453,0.216
2830,Wheat,1996,125,1996-12-13,mad,0.5,496.019,388.264,387.469,34.082,353.387,6.294,0.0,68.436,0.0,324.768,0.0,422.199,5,64.954,0.0,52.474,0.198
2831,Rice,1997,145,1997-07-11,mad,0.06,549.419,543.162,530.837,221.813,309.024,267.236,2.202,594.338,0.0,261.035,0.0,339.346,34,7.678,0.0,57.3,0.249
2831,Wheat,1997,125,1997-12-13,mad,0.5,459.732,355.442,355.123,28.316,326.807,17.629,0.001,65.934,0.0,250.207,0.0,325.269,4,62.552,0.0,0.0,0.154
2832,Rice,1998,145,1998-07-11,mad,0.06,611.562,623.941,601.938,277.075,324.862,269.908,1.894,492.427,0.0,415.992,0.0,540.79,43,9.674,0.0,36.991,0.216
2832,Wheat,1998,125,1998-12-13,mad,0.5,517.079,403.937,403.456,42.325,361.132,0.0,0.0,43.467,0.0,327.579,0.0,425.853,5,65.516,0.0,20.271,0.171
2833,Rice,1999,145,1999-07-11,mad,0.06,658.101,676.887,635.244,277.037,358.207,154.319,1.397,258.068,0.0,566.857,0.0,736.915,56,10.122,0.0,36.121,0.214
2833,Wheat,1999,125,1999-12-13,mad,0.5,503.698,394.358,393.197,40.806,352.391,48.095,0.001,79.269,0.0,329.042,0.0,427.754,5,65.808,0.0,19.629,0.17
2834,Rice,2000,145,2000-07-11,mad,0.06,642.645,662.225,626.038,273.543,352.495,60.035,0.605,214.887,0.0,509.062,0.0,661.78,51,9.982,0.0,38.354,0.218
2834,Wheat,2000,125,2000-12-13,mad,0.5,523.927,425.987,425.206,41.806,383.4,0.0,0.0,41.711,0.0,332.771,0.0,432.603,5,66.554,0.0,25.889,0.175
2835,Rice,2001,145,2001-07-11,mad,0.06,656.554,654.282,615.41,261.786,353.625,103.77,0.859,237.694,0.0,520.339,0.0,676.44,53,9.818,0.0,39.345,0.219
2835,Wheat,2001,125,2001-12-13,mad,0.5,495.865,378.954,378.356,30.883,347.473,16.848,0.001,69.973,0.0,250.659,0.0,325.857,4,62.665,0.0,0.0,0.154
2836,Rice,2002,145,2002-07-11,mad,0.06,639.538,637.484,609.475,278.471,331.004,108.271,0.787,228.62,0.0,524.991,0.0,682.489,53,9.905,0.0,36.631,0.215
2836,Wheat,2002,125,2002-12-13,mad,0.5,484.304,358.781,358.061,30.357,327.704,0.0,0.0,78.307,0.0,250.126,0.0,325.164,4,62.532,0.0,23.362,0.173
2837,Rice,2003,145,2003-07-11,mad,0.06,584.076,615.583,587.408,257.995,329.413,326.379,2.921,520.367,0.0,435.943,0.0,566.726,49,8.897,0.0,42.523,0.225
2837,Wheat,2003,125,2003-12-13,mad,0.5,536.674,433.227,431.582,37.768,393.814,8.767,0.001,54.925,0.0,330.952,0.0,430.237,5,66.19,0.0,0.0,0.154
2838,Rice,2004,145,2004-07-11,mad,0.06,635.053,665.5,631.903,291.909,339.994,176.317,1.331,338.764,0.0,508.767,0.0,661.397,50,10.175,0.0,39.902,0.22
2838,Wheat,2004,125,2004-12-13,mad,0.5,489.222,347.483,346.768,30.723,316.045,0.0,0.0,92.074,0.0,176.595,0.0,229.573,3,58.865,0.0,0.0,0.154
2839,Rice,2005,145,2005-07-11,mad,0.06,638.528,669.358,637.24,289.102,348.137,73.41,0.527,253.275,0.0,493.969,0.0,642.159,51,9.686,0.0,36.594,0.215
2839,Wheat,2005,125,2005-12-13,mad,0.5,532.343,422.543,421.825,40.311,381.514,0.0,0.0,43.719,0.0,323.934,0.0,421.114,5,64.787,0.0,0.0,0.154
2840,Rice,2006,145,2006-07-11,mad,0.06,656.23,683.43,640.055,285.429,354.626,71.925,0.707,198.962,0.0,548.599,0.0,713.179,55,9.975,0.0,35.581,0.213
2840,Wheat,2006,125,2006-12-13,mad,0.5,525.408,382.927,382.149,31.779,350.37,10.313,0.0,116.363,0.0,240.883,0.0,313.148,4,60.221,0.0,17.999,0.169
2841,Rice,2007,145,2007-07-11,mad,0.06,686.108,721.067,669.562,304.869,364.693,140.961,1.19,239.774,0.0,608.237,0.0,790.709,57,10.671,0.0,38.053,0.217
2841,Wheat,2007,125,2007-12-13,mad,0.5,534.906,424.579,424.219,42.522,381.697,4.567,0.001,32.803,0.0,396.961,0.0,516.049,6,66.16,0.0,54.182,0.199
2842,Rice,2008,145,2008-07-11,mad,0.06,613.597,633.728,602.243,260.592,341.651,287.786,2.129,444.194,0.0,486.774,0.0,632.806,51,9.545,0.0,41.426,0.223
2842,Wheat,2008,125,2008-12-13,mad,0.5,530.845,419.727,419.107,37.412,381.695,0.0,0.0,65.425,0.0,325.71,0.0,423.423,5,65.142,0.0,25.352,0.175
2843,Rice,2009,145,2009-07-11,mad,0.06,645.194,666.042,626.431,277.144,349.287,100.435,0.715,245.42,0.0,517.418,0.0,672.643,54,9.582,0.0,36.48,0.215
2843,Wheat,2009,125,2009-12-13,mad,0.5,552.156,406.288,405.707,35.904,369.803,0.0,0.0,17.144,0.0,327.833,0.0,426.183,5,65.567,0.0,0.0,0.154
2844,Rice,2010,145,2010-07-11,mad,0.06,564.095,557.741,537.927,215.26,322.666,346.766,2.644,574.866,0.0,352.239,0.0,457.911,41,8.591,0.0,42.981,0.226
2844,Wheat,2010,125,2010-12-13,mad,0.5,456.202,367.065,366.508,45.719,320.789,0.0,0.0,64.789,0.0,252.859,0.0,328.716,4,63.215,0.0,12.634,0.164
2846,Rice,2012,145,2012-07-11,mad,0.06,582.247,563.535,543.979,214.647,329.332,177.82,1.297,427.72,0.0,331.592,0.0,431.07,41,8.088,0.0,37.99,0.217
2846,Wheat,2012,125,2012-12-13,mad,0.5,465.209,367.253,366.488,34.92,331.567,9.615,0.0,118.923,0.0,173.555,0.0,225.622,3,57.852,0.0,0.0,0.154
2845,Rice,2011,145,2011-07-11,mad,0.06,610.402,617.087,586.068,239.569,346.499,243.214,1.717,433.571,0.0,439.86,0.0,571.818,48,9.164,0.0,44.696,0.228
2845,Wheat,2011,125,2011-12-13,mad,0.5,500.665,402.776,402.102,40.827,361.276,0.0,0.0,31.601,0.0,327.108,0.0,425.241,5,65.422,0.0,11.22,0.163
2847,Rice,2013,145,2013-07-11,mad,0.06,590.284,598.695,575.281,248.603,326.679,216.927,1.885,425.259,0.0,401.868,0.0,522.428,44,9.133,0.0,35.519,0.213
2847,Wheat,2013,125,2013-12-13,mad,0.5,430.945,331.977,331.225,38.177,293.049,14.985,0.0,125.397,0.0,172.561,0.0,224.329,3,57.52,0.0,1.409,0.155
2848,Rice,2014,145,2014-07-11,mad,0.06,673.34,707.724,659.962,302.464,357.499,67.822,0.49,151.85,0.0,609.515,0.0,792.37,58,10.509,0.0,34.286,0.211
2848,Wheat,2014,125,2014-12-13,mad,0.5,408.32,335.926,335.698,38.896,296.802,0.0,0.001,141.485,0.0,178.433,0.0,231.963,3,59.478,0.0,37.513,0.185
2849,Rice,2015,145,2015-07-11,mad,0.06,630.918,667.623,629.135,281.986,347.149,67.428,0.768,209.303,0.0,530.961,0.0,690.249,54,9.833,0.0,43.701,0.227
2849,Wheat,2015,125,2015-12-13,mad,0.5,521.603,390.333,389.751,33.02,356.731,0.0,0.0,18.223,0.0,322.843,0.0,419.696,5,64.569,0.0,3.499,0.157
2850,Rice,2016,145,2016-07-11,mad,0.06,636.904,653.917,612.271,255.173,357.097,31.169,0.328,151.128,0.0,526.196,0.0,684.055,55,9.567,0.0,34.422,0.211
2850,Wheat,2016,125,2016-12-13,mad,0.5,566.264,430.115,429.278,41.833,387.445,28.834,0.0,73.201,0.0,329.99,0.0,428.988,5,65.998,0.0,0.0,0.154
2851,Rice,2017,145,2017-07-11,mad,0.06,625.754,621.468,593.661,251.561,342.1,50.791,0.373,265.441,0.0,416.201,0.0,541.061,49,8.494,0.0,37.19,0.216
2851,Wheat,2017,125,2017-12-13,mad,0.5,539.8,419.683,419.297,32.62,386.677,0.0,0.0,0.0,0.0,392.808,0.0,510.65,6,65.468,0.0,27.964,0.177
2852,Rice,2018,145,2018-07-11,mad,0.06,566.451,568.0,546.359,225.157,321.203,266.357,2.279,485.596,0.0,366.415,0.0,476.34,43,8.521,0.0,39.764,0.22
2852,Wheat,2018,125,2018-12-13,mad,0.5,465.27,342.294,341.732,31.278,310.454,13.977,0.0,78.093,0.0,252.548,0.0,328.312,4,63.137,0.0,34.565,0.183
2853,Rice,1988,145,1988-07-21,madDs,0.47,591.848,635.797,634.983,282.188,352.796,724.253,5.624,671.24,0.0,754.634,0.0,981.025,35,21.561,0.0,67.082,0.266
2853,Wheat,1988,125,1988-12-23,mad,0.5,577.816,465.744,465.228,42.83,422.398,32.607,0.001,62.722,0.0,402.449,0.0,523.183,6,67.075,0.0,20.441,0.171
2854,Rice,1989,145,1989-07-21,madDs,0.47,617.493,671.594,670.103,296.128,373.974,530.457,3.918,400.944,0.0,871.919,0.0,1133.494,39,22.357,0.0,72.843,0.275
2854,Wheat,1989,125,1989-12-23,mad,0.5,566.784,427.161,426.411,42.157,384.255,50.958,0.001,90.23,0.0,312.937,0.0,406.818,5,62.587,0.0,0.0,0.154
2855,Rice,1990,145,1990-07-21,madDs,0.47,591.404,637.497,636.344,284.724,351.619,437.887,3.323,341.66,0.0,812.321,0.0,1056.017,35,23.209,0.0,80.264,0.288
2855,Wheat,1990,125,1990-12-23,mad,0.5,533.169,436.908,435.906,49.244,386.662,10.131,0.001,74.732,0.0,325.318,0.0,422.913,5,65.064,0.0,7.919,0.16
2856,Rice,1991,145,1991-07-21,madDs,0.47,653.84,715.785,714.384,321.288,393.096,348.732,2.433,264.905,0.0,860.489,0.0,1118.635,39,22.064,0.0,62.277,0.258
2856,Wheat,1991,125,1991-12-23,mad,0.5,541.901,433.365,432.421,37.001,395.42,0.0,0.001,42.486,0.0,327.345,0.0,425.549,5,65.469,0.0,0.0,0.154
2857,Rice,1992,145,1992-07-21,madDs,0.47,582.878,629.502,628.754,277.708,351.046,357.086,2.784,287.572,0.0,770.826,0.0,1002.074,34,22.671,0.0,72.558,0.275
2857,Wheat,1992,125,1992-12-23,mad,0.5,575.25,481.806,481.073,47.367,433.705,0.0,0.0,92.146,0.0,315.277,0.0,409.86,5,63.055,0.0,0.0,0.154
2858,Rice,1993,145,1993-07-21,madDs,0.47,650.256,705.348,704.81,327.191,377.62,347.545,2.5,209.003,0.0,916.279,0.0,1191.163,44,20.825,0.0,72.927,0.275
2858,Wheat,1993,125,1993-12-23,mad,0.5,579.493,490.182,487.578,48.293,439.285,0.9,0.0,57.011,0.0,401.426,0.0,521.853,6,66.904,0.0,23.572,0.174
2859,Rice,1994,145,1994-07-21,madDs,0.47,588.929,639.785,638.848,275.9,362.948,559.072,4.326,452.162,0.0,822.184,0.0,1068.84,34,24.182,0.0,76.841,0.282
2859,Wheat,1994,125,1994-12-23,mad,0.5,516.4,425.802,424.874,51.406,373.468,33.96,0.001,91.797,0.0,324.793,0.0,422.231,5,64.959,0.0,8.825,0.161
2860,Rice,1995,145,1995-07-21,madDs,0.47,598.935,639.512,638.25,265.254,372.996,732.941,5.569,667.387,0.0,770.831,0.0,1002.08,32,24.088,0.0,67.65,0.267
2860,Wheat,1995,125,1995-12-23,mad,0.5,553.534,448.106,445.94,42.99,402.95,28.098,0.001,136.552,0.0,249.943,0.0,324.926,4,62.486,0.0,0.0,0.154
2861,Rice,1996,145,1996-07-21,madDs,0.47,580.92,622.142,621.212,249.596,371.616,588.93,4.404,473.792,0.0,800.507,0.0,1040.659,35,22.872,0.0,64.581,0.262
2861,Wheat,1996,125,1996-12-23,mad,0.5,548.575,432.75,431.801,42.497,389.304,15.307,0.001,68.436,0.0,331.882,0.0,431.447,5,66.376,0.0,7.081,0.16
2862,Rice,1997,145,1997-07-21,madDs,0.47,530.249,577.969,577.265,278.23,299.035,577.644,4.436,521.613,0.0,725.709,0.0,943.422,33,21.991,0.0,93.012,0.309
2862,Wheat,1997,125,1997-12-23,mad,0.5,527.425,421.683,421.162,38.058,383.104,0.0,0.001,65.934,0.0,323.653,0.0,420.749,5,64.731,0.124,20.132,0.171
2863,Rice,1998,145,1998-07-21,madDs,0.47,606.102,642.027,640.619,302.561,338.057,529.83,3.763,470.95,0.0,764.317,0.0,993.612,36,21.231,0.0,65.348,0.263
2863,Wheat,1998,125,1998-12-23,mad,0.5,593.17,505.605,503.167,49.815,453.352,2.859,0.0,43.467,0.0,409.059,0.0,531.777,6,68.176,0.0,0.586,0.154
2864,Rice,1999,145,1999-07-21,madDs,0.47,632.328,698.269,697.769,305.893,391.876,285.188,1.967,159.146,0.0,896.124,0.0,1164.961,43,20.84,0.0,72.313,0.274
2864,Wheat,1999,125,1999-12-23,mad,0.5,549.376,436.101,435.493,41.945,393.548,0.359,0.0,79.269,0.0,329.939,0.0,428.921,5,65.988,0.0,26.816,0.176
2865,Rice,2000,145,2000-07-21,madDs,0.47,641.786,688.337,687.23,307.03,380.2,284.736,2.057,142.377,0.0,895.564,0.0,1164.233,40,22.389,0.0,66.568,0.265
2865,Wheat,2000,125,2000-12-23,mad,0.5,567.172,480.991,480.414,51.006,429.408,0.0,0.0,41.711,0.0,395.155,0.0,513.701,6,65.859,0.0,8.973,0.161
2866,Rice,2001,145,2001-07-21,madDs,0.47,648.583,704.757,704.207,326.097,378.109,291.992,2.185,190.038,0.0,874.856,0.0,1137.313,40,21.871,0.0,68.696,0.268
2866,Wheat,2001,125,2001-12-23,mad,0.5,563.157,444.784,443.462,38.654,404.808,37.85,0.001,69.973,0.0,326.414,0.0,424.338,5,65.283,0.0,0.0,0.154
2867,Rice,2002,145,2002-07-21,madDs,0.47,601.083,643.635,642.049,297.415,344.634,365.432,2.608,228.62,0.0,844.727,0.0,1098.145,39,21.66,0.0,66.516,0.265
2867,Wheat,2002,125,2002-12-23,mad,0.5,536.695,413.261,412.154,31.401,380.753,0.0,0.0,78.307,0.0,251.232,0.0,326.602,4,62.808,0.0,0.0,0.154
